2043,7.1,1959,http://ia.media-imdb.com/images/M/MV5BMTQzNjgxMTQ3MF5BMl5BanBnXkFtZTcwODU3NTYyMQ@@._V1._SX98_SY140_.jpg,Robert Stevenson,Albert Sharpe|Janet Munro|Sean Connery|Jimmy O'Dea|Kieron Moore
2044,5.0,1981,http://ia.media-imdb.com/images/M/MV5BMTY4Njg1NzQ0NF5BMl5BanBnXkFtZTcwMTUxODMzMQ@@._V1._SX97_SY140_.jpg,Steven Hilliard Stern,Elliott Gould|Bill Cosby|Susan Anspach|Adam Rich|Julie Budd
2045,6.6,1993,http://ia.media-imdb.com/images/M/MV5BMjEzMDYyMzcyNl5BMl5BanBnXkFtZTcwNjc4OTUyMQ@@._V1._SX98_SY140_.jpg,Mikael Salomon,Reese Witherspoon|Ethan Embry|Jack Thompson|Sarel Bok|Robert John Burke
2046,6.9,1986,http://ia.media-imdb.com/images/M/MV5BMjEwMTcwNzU5Nl5BMl5BanBnXkFtZTcwMDM5OTUyMQ@@._V1._SX98_SY140_.jpg,Randal Kleiser,Joey Cramer|Paul Reubens|Veronica Cartwright|Cliff De Young|Sarah Jessica Parker
2047,6.5,1967,http://ia.media-imdb.com/images/M/MV5BMTc2MTk4OTg2OV5BMl5BanBnXkFtZTcwNjUzMDUyMQ@@._V1._SX99_SY140_.jpg,Robert Stevenson,Walter Brennan|Matthew Garber|Karen Dotrice|Richard Deacon|Tom Lowell
2048,7.2,1986,http://ia.media-imdb.com/images/M/MV5BMTUxNjY5MjU1MV5BMl5BanBnXkFtZTYwNjg2MzI5._V1._SX86_SY140_.jpg,Ron Clements|Burny Mattinson|David Michener|John Musker,Vincent Price|Barrie Ingham|Val Bettin|Susanne Pollatschek|Candy Candido
2049,6.9,1967,http://ia.media-imdb.com/images/M/MV5BNDYzMDczNTczNl5BMl5BanBnXkFtZTcwMTAwNTUyMQ@@._V1._SX98_SY140_.jpg,Norman Tokar,Fred MacMurray|Greer Garson|Gladys Cooper|Geraldine Page|Tommy Steele
2050,4.8,1980,http://ia.media-imdb.com/images/M/MV5BMTI2NDA5MTMwM15BMl5BanBnXkFtZTYwMDk1Mjg5._V1._SX91_SY140_.jpg,Vincent McEveety,Cloris Leachman|Charles Martin Smith|John Vernon|Stephen W. Burns|Elyssa Davalos
2051,5.4,1977,http://ia.media-imdb.com/images/M/MV5BMTk2Mzc4NzIzOF5BMl5BanBnXkFtZTcwNzM5MzUyMQ@@._V1._SX98_SY140_.jpg,Vincent McEveety,Dean Jones|Don Knotts|Julie Sommars|Jacques Marin|Roy Kinnear
2052,6.6,1993,http://ia.media-imdb.com/images/M/MV5BMTI3MDI2NDc3Ml5BMl5BanBnXkFtZTcwNDQ2MzQyMQ@@._V1._SX98_SY140_.jpg,Kenny Ortega,Bette Midler|Sarah Jessica Parker|Kathy Najimy|Omri Katz|Thora Birch
2053,4.7,1992,http://ia.media-imdb.com/images/M/MV5BMTIyNTQ0NDc4NF5BMl5BanBnXkFtZTcwMTcxNTcyMQ@@._V1._SX87_SY140_.jpg,Randal Kleiser,Rick Moranis|Marcia Strassman|Robert Oliveri|Daniel Shalikar|Joshua Shalikar
2054,6.2,1989,http://ia.media-imdb.com/images/M/MV5BMTcxMDYyOTQ3M15BMl5BanBnXkFtZTYwNjc5NzI5._V1._SX98_SY140_.jpg,Joe Johnston,Rick Moranis|Matt Frewer|Marcia Strassman|Kristine Sutherland|Thomas Wilson Brown
2055,6.0,1978,http://ia.media-imdb.com/images/M/MV5BMTc0MDM2NDM5MF5BMl5BanBnXkFtZTcwMzA0NDYyMQ@@._V1._SX93_SY140_.jpg,Robert Butler,Jim Dale|Karen Valentine|Don Knotts|Jack Elam|Darren McGavin
2056,6.7,1962,http://ia.media-imdb.com/images/M/MV5BMTczNjczMTU1Ml5BMl5BanBnXkFtZTcwMTA3MzgyMQ@@._V1._SX98_SY140_.jpg,Robert Stevenson,Maurice Chevalier|Hayley Mills|George Sanders|Wilfrid Hyde-White|Michael Anderson Jr.
2057,7.1,1963,http://ia.media-imdb.com/images/M/MV5BMTYyNTE3NjE2N15BMl5BanBnXkFtZTcwMjgyMjMzMQ@@._V1._SX100_SY74_.jpg,Fletcher Markle,Émile Genest|John Drainie|Tommy Tweed|Tiffany Million|Syme Jago
2058,7.3,1998,http://ia.media-imdb.com/images/M/MV5BMTI5ODQxNjY5N15BMl5BanBnXkFtZTcwOTEwNzAwMQ@@._V1._SX100_SY138_.jpg,F. Gary Gray,Samuel L. Jackson|Kevin Spacey|David Morse|Ron Rifkin|John Spencer
2059,6.4,1998,http://ia.media-imdb.com/images/M/MV5BMTgwOTY0NTA3NV5BMl5BanBnXkFtZTcwMTQ2ODgyMQ@@._V1._SX99_SY140_.jpg,Nancy Meyers,Lindsay Lohan|Dennis Quaid|Natasha Richardson|Elaine Hendrix|Lisa Ann Walter
2060,6.6,1998,http://ia.media-imdb.com/images/M/MV5BMTk0MzE3OTI0MV5BMl5BanBnXkFtZTcwMTM4OTkxMQ@@._V1._SX98_SY140_.jpg,David Zucker,Trey Parker|Matt Stone|Dian Bachar|Yasmine Bleeth|Jenny McCarthy
2061,6.5,1997,http://ia.media-imdb.com/images/M/MV5BMTg3ODcyNDMxNl5BMl5BanBnXkFtZTcwMjczNjIyMQ@@._V1._SX77_SY140_.jpg,Sarah Kelly,Rick Stribling|Ken Bondy|Amy Minda Cohen|Elizabeth Avellan|Dieter 'Dietman' Busch
2062,6.2,1998,http://ia.media-imdb.com/images/M/MV5BMTgzMDczMjMyNV5BMl5BanBnXkFtZTcwNDc2MjMyMQ@@._V1._SX100_SY140_.jpg,Sandra Goldbacher,Minnie Driver|Tom Wilkinson|Florence Hoath|Jonathan Rhys Meyers|Harriet Walter
2064,7.5,1989,http://ia.media-imdb.com/images/M/MV5BMjA2OTkyNDY0Ml5BMl5BanBnXkFtZTcwNzI4MDUyMQ@@._V1._SX100_SY140_.jpg,Michael Moore,Michael Moore|Roger B. Smith|Rhonda Britton|Fred Ross|Kaye Lani Rae Rafko
2065,7.8,1985,http://ia.media-imdb.com/images/M/MV5BMTUyODM2ODI0OF5BMl5BanBnXkFtZTcwOTIwMzg4NA@@._V1._SX93_SY140_.jpg,Woody Allen,Mia Farrow|Jeff Daniels|Danny Aiello|Irving Metzman|Stephanie Farrow
2066,8.1,1947,http://ia.media-imdb.com/images/M/MV5BMTMzNDU5NjAxNl5BMl5BanBnXkFtZTcwNjI5OTQyNw@@._V1._SX100_SY79_.jpg,Jacques Tourneur,Robert Mitchum|Jane Greer|Kirk Douglas|Rhonda Fleming|Richard Webb
2067,8.0,1965,http://ia.media-imdb.com/images/M/MV5BMTkzMDk3MDA2Nl5BMl5BanBnXkFtZTgwODUxMDkxMTE@._V1._SX94_SY140_.jpg,David Lean,Omar Sharif|Julie Christie|Geraldine Chaplin|Rod Steiger|Alec Guinness
2068,8.2,1982,http://ia.media-imdb.com/images/M/MV5BOTUyODUwNjc0NV5BMl5BanBnXkFtZTcwMTk0MTcyMQ@@._V1._SX100_SY140_.jpg,Ingmar Bergman,Kristina Adolphson|Börje Ahlstedt|Pernilla Allwin|Kristian Almgren|Carl Billquist
2069,7.7,1985,http://ia.media-imdb.com/images/M/MV5BMTUyNDAyMjY0OV5BMl5BanBnXkFtZTcwNDAxNDMzMQ@@._V1._SX100_SY140_.jpg,Peter Masterson,Geraldine Page|John Heard|Carlin Glynn|Richard Bradford|Rebecca De Mornay
2070,7.5,1983,http://ia.media-imdb.com/images/M/MV5BMTI1MDU4MjY5NF5BMl5BanBnXkFtZTcwMTU0MDczMQ@@._V1._SX98_SY140_.jpg,Bruce Beresford,Robert Duvall|Tess Harper|Betty Buckley|Wilford Brimley|Ellen Barkin
2071,7.8,1993,http://ia.media-imdb.com/images/M/MV5BMTg2MzgxNjM1Nl5BMl5BanBnXkFtZTcwODYxNTkyMQ@@._V1._SX92_SY140_.jpg,Roger Spottiswoode,Matthew Modine|Alan Alda|Patrick Bauchau|Nathalie Baye|Christian Clemenson
2072,6.8,1989,http://ia.media-imdb.com/images/M/MV5BMTMwOTYzMTkzMl5BMl5BanBnXkFtZTcwMDI0OTUxMQ@@._V1._SX97_SY140_.jpg,Joe Dante,Tom Hanks|Bruce Dern|Carrie Fisher|Rick Ducommun|Corey Feldman
2073,6.6,1985,http://ia.media-imdb.com/images/M/MV5BMTUwNTA1MzUxOV5BMl5BanBnXkFtZTcwNDY0NDcyMQ@@._V1._SX100_SY121_.jpg,Kevin Reynolds,Kevin Costner|Judd Nelson|Sam Robards|Chuck Bush|Brian Cesak
2074,6.8,1974,http://ia.media-imdb.com/images/M/MV5BMTMyNTg1NzI1MV5BMl5BanBnXkFtZTcwNzkzNTEyMQ@@._V1._SX99_SY140_.jpg,Liliana Cavani,Dirk Bogarde|Charlotte Rampling|Philippe Leroy|Gabriele Ferzetti|Giuseppe Addobbati
2075,7.8,1981,http://ia.media-imdb.com/images/M/MV5BNDc0MTMyMjg0NV5BMl5BanBnXkFtZTcwMzEyNDQzMQ@@._V1._SX99_SY140_.jpg,István Szabó,Klaus Maria Brandauer|Krystyna Janda|Ildikó Bánsági|Rolf Hoppe|György Cserhalmi
2076,7.8,1986,http://ia.media-imdb.com/images/M/MV5BMTczNjE4NTQwNF5BMl5BanBnXkFtZTgwODI3Mjc1MDE@._V1._SX94_SY140_.jpg,David Lynch,Isabella Rossellini|Kyle MacLachlan|Dennis Hopper|Laura Dern|Hope Lange
2077,7.0,1985,http://ia.media-imdb.com/images/M/MV5BMTIzMTY2NDYwOF5BMl5BanBnXkFtZTcwOTk4NTUyMQ@@._V1._SX100_SY139_.jpg,Jeremy Kagan,Meredith Salenger|John Cusack|Ray Wise|Lainie Kazan|Scatman Crothers
2078,7.6,1967,http://ia.media-imdb.com/images/M/MV5BMjAwMTExODExNl5BMl5BanBnXkFtZTgwMjM2MDgyMTE@._V1._SX95_SY140_.jpg,Wolfgang Reitherman,Phil Harris|Sebastian Cabot|Bruce Reitherman|George Sanders|Sterling Holloway
2079,6.7,1960,http://ia.media-imdb.com/images/M/MV5BMTgzMDkwMDQ4OF5BMl5BanBnXkFtZTcwNzEyNDgxMQ@@._V1._SX84_SY140_.jpg,Robert Stevenson,Peter Finch|James MacArthur|Bernard Lee|John Laurie|Niall MacGinnis
2080,7.4,1955,http://ia.media-imdb.com/images/M/MV5BMTk1NzAyNjIwOV5BMl5BanBnXkFtZTYwMzU1MDE5._V1._SX82_SY140_.jpg,Clyde Geronimi|Wilfred Jackson|Hamilton Luske,Peggy Lee|Larry Roberts|Bill Baucom|Verna Felton|George Givot
2081,7.6,1989,http://ia.media-imdb.com/images/M/MV5BNTAxMzY0MjI1Nl5BMl5BanBnXkFtZTgwMTU2NTYxMTE@._V1._SX94_SY140_.jpg,Ron Clements|John Musker,Rene Auberjonois|Christopher Daniel Barnes|Jodi Benson|Pat Carroll|Paddi Edwards
2082,6.4,1992,http://ia.media-imdb.com/images/M/MV5BMTIzMzgxOTQwMV5BMl5BanBnXkFtZTcwMzkzNDYyMQ@@._V1._SX99_SY140_.jpg,Stephen Herek,Emilio Estevez|Joss Ackland|Lane Smith|Heidi Kling|Josef Sommer
2083,7.7,1992,http://ia.media-imdb.com/images/M/MV5BMjA3NzE5NzczOV5BMl5BanBnXkFtZTgwNzc1Njc1MzE@._V1._SX95_SY140_.jpg,Brian Henson,Michael Caine|Dave Goelz|Steve Whitmire|Jerry Nelson|Frank Oz
2084,6.9,1992,http://ia.media-imdb.com/images/M/MV5BMTc0MDAwNDk4MF5BMl5BanBnXkFtZTYwMTcwNDg4._V1._SX98_SY140_.jpg,Kenny Ortega,Christian Bale|David Moscow|Luke Edwards|Max Casella|Gabriel Damon
2085,7.2,1961,http://ia.media-imdb.com/images/M/MV5BMjEwOTQxMDg5Nl5BMl5BanBnXkFtZTcwMzcyMjE2MQ@@._V1._SX100_SY140_.jpg,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,Rod Taylor|J. Pat O'Malley|Betty Lou Gerson|Martha Wentworth|Ben Wright
2087,7.4,1953,http://ia.media-imdb.com/images/M/MV5BNzQ3OTU3ODA3Nl5BMl5BanBnXkFtZTcwNzYwODk3OA@@._V1._SX99_SY140_.jpg,Clyde Geronimi|Wilfred Jackson|Hamilton Luske|Jack Kinney,Bobby Driscoll|Kathryn Beaumont|Hans Conried|Bill Thompson|Heather Angel
2088,5.1,1980,http://ia.media-imdb.com/images/M/MV5BMTgzNjYyMTE4OV5BMl5BanBnXkFtZTcwODU0MDAwMQ@@._V1._SX98_SY140_.jpg,Robert Altman,Robin Williams|Shelley Duvall|Ray Walston|Paul Dooley|Paul L. Smith
2089,6.9,1990,http://ia.media-imdb.com/images/M/MV5BMTIwNDk4NDA4Ml5BMl5BanBnXkFtZTYwODg4ODk4._V1._SX99_SY140_.jpg,Hendel Butoy|Mike Gabriel,Bob Newhart|Eva Gabor|John Candy|Tristan Rogers|Adam Ryen
2090,6.9,1977,http://ia.media-imdb.com/images/M/MV5BMjE0OTE1MjQzM15BMl5BanBnXkFtZTYwNzYyNzk5._V1._SX99_SY140_.jpg,John Lounsbery|Wolfgang Reitherman|Art Stevens,Bob Newhart|Eva Gabor|Geraldine Page|Johnny Flynn|Jeanette Nolan
2091,5.9,1978,http://ia.media-imdb.com/images/M/MV5BMjEwMjA2NDMxOV5BMl5BanBnXkFtZTcwODk5MzAwMQ@@._V1._SX98_SY140_.jpg,John Hough,Bette Davis|Christopher Lee|Kim Richards|Ike Eisenmann|Jack Soo
2092,5.9,1994,http://ia.media-imdb.com/images/M/MV5BMTY5NTc5NTEzN15BMl5BanBnXkFtZTcwMTAwNTcyMQ@@._V1._SX86_SY140_.jpg,Toby Shelton|Tad Stones|Alan Zaslove,Jason Alexander|Jonathan Freeman|Jeff Bennett|Gilbert Gottfried|Val Bettin
2093,6.7,1985,http://ia.media-imdb.com/images/M/MV5BMTQ4ODQyNDU3MV5BMl5BanBnXkFtZTcwODUyNTUyMQ@@._V1._SX98_SY140_.jpg,Walter Murch,Fairuza Balk|Nicol Williamson|Jean Marsh|Piper Laurie|Matt Clark
2094,6.4,1991,http://ia.media-imdb.com/images/M/MV5BMzEyMjI2OTQxOF5BMl5BanBnXkFtZTcwODUxMjEyMQ@@._V1._SX100_SY140_.jpg,Joe Johnston,Billy Campbell|Jennifer Connelly|Alan Arkin|Timothy Dalton|Paul Sorvino
2095,5.6,1976,http://ia.media-imdb.com/images/M/MV5BMTI4NzU3NzczN15BMl5BanBnXkFtZTcwNTk4MzMzMQ@@._V1._SX99_SY140_.jpg,Robert Stevenson,Dean Jones|Tim Conway|Suzanne Pleshette|Keenan Wynn|Jo Anne Worley
2096,7.3,1959,http://ia.media-imdb.com/images/M/MV5BMTc4Mzc2MzA2NV5BMl5BanBnXkFtZTcwOTA1MDQyMQ@@._V1._SX85_SY140_.jpg,Clyde Geronimi,Mary Costa|Bill Shirley|Eleanor Audley|Verna Felton|Barbara Luddy
2097,6.8,1983,http://ia.media-imdb.com/images/M/MV5BMTA0MjA3NTExOTheQTJeQWpwZ15BbWU3MDM1NzU2MjE@._V1._SX98_SY140_.jpg,Jack Clayton,Jason Robards|Jonathan Pryce|Diane Ladd|Royal Dano|Vidal Peterson
2098,6.0,1963,http://ia.media-imdb.com/images/M/MV5BMTMwOTU0OTg3N15BMl5BanBnXkFtZTcwNTMwNjUyMQ@@._V1._SX100_SY138_.jpg,Robert Stevenson,Fred MacMurray|Nancy Olson|Keenan Wynn|Tommy Kirk|Ed Wynn
2099,7.4,1946,http://ia.media-imdb.com/images/M/MV5BMTU0NjA4Nzg2MF5BMl5BanBnXkFtZTcwNjE0NTg5Mw@@._V1._SX91_SY140_.jpg,Harve Foster|Wilfred Jackson,Ruth Warrick|Bobby Driscoll|James Baskett|Luana Patten|Lucile Watson
2100,6.2,1984,http://ia.media-imdb.com/images/M/MV5BMTgyNjg0NzI4NF5BMl5BanBnXkFtZTcwMzE5OTQyMQ@@._V1._SX99_SY140_.jpg,Ron Howard,Tom Hanks|Daryl Hannah|Eugene Levy|John Candy|Dody Goodman
2102,7.7,1928,http://ia.media-imdb.com/images/M/MV5BNTkzMTIzMTQzNV5BMl5BanBnXkFtZTgwMzk4NzYwMjE@._V1._SX95_SY140_.jpg,Ub Iwerks|Walt Disney,Walt Disney
2104,6.6,1982,http://ia.media-imdb.com/images/M/MV5BMTk4MjQzOTc5N15BMl5BanBnXkFtZTcwNjg2NTYyMQ@@._V1._SX99_SY140_.jpg,Tim Hunter,Matt Dillon|Jim Metzler|Meg Tilly|Bill McKinney|Frances Lee McCain
2105,6.8,1982,http://ia.media-imdb.com/images/M/MV5BMTY0OTM4ODM2MF5BMl5BanBnXkFtZTgwMTI0NDIxMDE@._V1._SX95_SY140_.jpg,Steven Lisberger,Jeff Bridges|Bruce Boxleitner|David Warner|Cindy Morgan|Barnard Hughes
2106,6.7,1993,http://ia.media-imdb.com/images/M/MV5BMTQ4NDAxNjA5NF5BMl5BanBnXkFtZTcwMzUyNTUyMQ@@._V1._SX98_SY140_.jpg,Thomas Carter,Robert Sean Leonard|Christian Bale|Frank Whaley|Barbara Hershey|Tushka Bergen
2107,5.6,1998,http://ia.media-imdb.com/images/M/MV5BMjA1NjMyMTkwN15BMl5BanBnXkFtZTcwNDI1NzEyMQ@@._V1._SX98_SY140_.jpg,Steve Miner,Jamie Lee Curtis|Adam Arkin|Michelle Williams|Adam Hann-Byrd|Jodi Lyn O'Keefe
2108,6.7,1991,http://ia.media-imdb.com/images/M/MV5BMjE1ODM4MTk5OF5BMl5BanBnXkFtZTcwMTYwOTIzMQ@@._V1._SX98_SY140_.jpg,Mick Jackson,Steve Martin|Victoria Tennant|Richard E. Grant|Marilu Henner|Sarah Jessica Parker
2109,7.2,1979,http://ia.media-imdb.com/images/M/MV5BMTcwNDYyNzg5Nl5BMl5BanBnXkFtZTgwNzE3OTkwMDE@._V1._SX95_SY140_.jpg,Carl Reiner,Steve Martin|Bernadette Peters|Catlin Adams|Mabel King|Richard Ward
2110,6.8,1982,http://ia.media-imdb.com/images/M/MV5BMTU4Njg2OTU4Nl5BMl5BanBnXkFtZTcwMjkwNzUyMQ@@._V1._SX98_SY140_.jpg,Carl Reiner,Steve Martin|Rachel Ward|Alan Ladd|Carl Reiner|Barbara Stanwyck
2111,6.3,1983,http://ia.media-imdb.com/images/M/MV5BMTczNzE4NzI0MV5BMl5BanBnXkFtZTcwMzMwNzEzMQ@@._V1._SX95_SY140_.jpg,Carl Reiner,Steve Martin|Kathleen Turner|David Warner|Paul Benedict|Richard Brestoff
2112,6.9,1991,http://ia.media-imdb.com/images/M/MV5BMTcwNDg4MzIyOF5BMl5BanBnXkFtZTcwMzU3NDAzMQ@@._V1._SX99_SY140_.jpg,Lawrence Kasdan,Danny Glover|Kevin Kline|Steve Martin|Mary McDonnell|Mary-Louise Parker
2113,4.7,1990,http://ia.media-imdb.com/images/M/MV5BMjA5MTA1MzcxNl5BMl5BanBnXkFtZTYwNTgzNjM5._V1._SX100_SY140_.jpg,Ralph S. Singleton,David Andrews|Kelly Wolf|Stephen Macht|Andrew Divoff|Vic Polizos
2114,7.2,1983,http://ia.media-imdb.com/images/M/MV5BMTcxMDQ0OTM3OV5BMl5BanBnXkFtZTYwNTkxODI5._V1._SX96_SY140_.jpg,Francis Ford Coppola,C. Thomas Howell|Matt Dillon|Ralph Macchio|Patrick Swayze|Rob Lowe
2115,7.6,1984,http://ia.media-imdb.com/images/M/MV5BMTMyNzI4OTA5OV5BMl5BanBnXkFtZTcwMDQ2MjAxNA@@._V1._SX92_SY140_.jpg,Steven Spielberg,Harrison Ford|Kate Capshaw|Jonathan Ke Quan|Amrish Puri|Roshan Seth
2116,6.1,1978,http://ia.media-imdb.com/images/M/MV5BMTcxMzU2MDc5Ml5BMl5BanBnXkFtZTcwMjUxNDcyMg@@._V1._SX91_SY140_.jpg,Ralph Bakshi,Christopher Guard|William Squire|Michael Scholes|John Hurt|Simon Chandler
2117,7.2,1984,http://ia.media-imdb.com/images/M/MV5BMTgxNzc1MzMwNV5BMl5BanBnXkFtZTcwMDk3MjUyNA@@._V1._SX93_SY140_.jpg,Michael Radford,John Hurt|Richard Burton|Suzanna Hamilton|Cyril Cusack|Gregor Fisher
2118,7.3,1983,http://ia.media-imdb.com/images/M/MV5BMTczODE1NTg4Ml5BMl5BanBnXkFtZTYwNTg3MDg4._V1._SX96_SY140_.jpg,David Cronenberg,Christopher Walken|Brooke Adams|Tom Skerritt|Herbert Lom|Anthony Zerbe
2119,5.4,1986,http://ia.media-imdb.com/images/M/MV5BNTAxNTUxODk3Ml5BMl5BanBnXkFtZTcwODQ5ODYyMQ@@._V1._SX98_SY140_.jpg,Stephen King,Emilio Estevez|Pat Hingle|Laura Harrington|Yeardley Smith|John Short
2120,6.2,1993,http://ia.media-imdb.com/images/M/MV5BMTkyMDA4ODMyMV5BMl5BanBnXkFtZTcwMTkwOTc2NA@@._V1._SX93_SY140_.jpg,Fraser Clarke Heston,Max von Sydow|Ed Harris|Bonnie Bedelia|Amanda Plummer|J.T. Walsh
2121,6.0,1983,http://ia.media-imdb.com/images/M/MV5BMjI2MDU1MTk5NV5BMl5BanBnXkFtZTgwODA2MDE3MTE@._V1._SX93_SY140_.jpg,Lewis Teague,Dee Wallace|Danny Pintauro|Daniel Hugh Kelly|Christopher Stone|Ed Lauter
2122,5.6,1984,http://ia.media-imdb.com/images/M/MV5BMTM2NzU0Mzg2N15BMl5BanBnXkFtZTcwMDI1ODYyMQ@@._V1._SX100_SY140_.jpg,Fritz Kiersch,Peter Horton|Linda Hamilton|R.G. Armstrong|John Franklin|Courtney Gains
2123,6.7,1989,http://ia.media-imdb.com/images/M/MV5BMTIyMjI5MTUxMV5BMl5BanBnXkFtZTYwMDI0ODY5._V1._SX96_SY140_.jpg,Don Bluth|Gary Goldman|Dan Kuenster,Burt Reynolds|Dom DeLuise|Judith Barsi|Melba Moore|Daryl Gilley
2124,6.8,1991,http://ia.media-imdb.com/images/M/MV5BNTczNjA4NzczMV5BMl5BanBnXkFtZTcwMTkzMTQyMQ@@._V1._SX93_SY140_.jpg,Barry Sonnenfeld,Anjelica Huston|Raul Julia|Christopher Lloyd|Dan Hedaya|Elizabeth Wilson
2125,7.0,1998,http://ia.media-imdb.com/images/M/MV5BNDczMDAwNzY0OV5BMl5BanBnXkFtZTYwMzM3MDY5._V1._SX97_SY140_.jpg,Andy Tennant,Drew Barrymore|Anjelica Huston|Dougray Scott|Patrick Godfrey|Megan Dodds
2126,5.9,1998,http://ia.media-imdb.com/images/M/MV5BNzg3OTY1OTg0Ml5BMl5BanBnXkFtZTYwNDE2OTA5._V1._SX99_SY140_.jpg,Brian De Palma,Nicolas Cage|Gary Sinise|John Heard|Carla Gugino|Stan Shaw
2129,7.4,1997,http://ia.media-imdb.com/images/M/MV5BNzEwNzQwNzczNV5BMl5BanBnXkFtZTcwNDQyMTAzMQ@@._V1._SX99_SY140_.jpg,Ulrike Koch,Margen|Pargen|Zopon|Bopsa
2130,7.4,1980,http://ia.media-imdb.com/images/M/MV5BMTA0NTI0OTk1MDdeQTJeQWpwZ15BbWU3MDQxMzI5MTE@._V1._SX100_SY140_.jpg,Louis Malle,Burt Lancaster|Susan Sarandon|Kate Reid|Michel Piccoli|Hollis McLaren
2131,8.3,1978,http://ia.media-imdb.com/images/M/MV5BNTMzMTQyOTUxMF5BMl5BanBnXkFtZTcwMzE5NDkxMQ@@._V1._SX100_SY140_.jpg,Ingmar Bergman,Ingrid Bergman|Liv Ullmann|Lena Nyman|Halvar Björk|Marianne Aminoff
2132,8.1,1966,http://ia.media-imdb.com/images/M/MV5BMjIyMjgyNzA3OV5BMl5BanBnXkFtZTgwOTUxNzYxMTE@._V1._SX95_SY140_.jpg,Mike Nichols,Elizabeth Taylor|Richard Burton|George Segal|Sandy Dennis|Agnes Flanagan
2133,6.8,1987,http://ia.media-imdb.com/images/M/MV5BMTI4NzY3Njg4Nl5BMl5BanBnXkFtZTYwNzM3ODE5._V1._SX96_SY140_.jpg,Chris Columbus,Elisabeth Shue|Maia Brewton|Keith Coogan|Anthony Rapp|Calvin Levels
2134,6.6,1985,http://ia.media-imdb.com/images/M/MV5BNTE2MzkxNzExM15BMl5BanBnXkFtZTgwNzIwODQxMTE@._V1._SX93_SY140_.jpg,John Hughes,Anthony Michael Hall|Kelly LeBrock|Ilan Mitchell-Smith|Bill Paxton|Suzanne Snyder
2135,6.2,1967,http://ia.media-imdb.com/images/M/MV5BMjMxOTM3NzU4M15BMl5BanBnXkFtZTgwNDU0MDUxMDE@._V1._SX97_SY140_.jpg,Richard Fleischer,Rex Harrison|Samantha Eggar|Anthony Newley|Richard Attenborough|Peter Bull
2136,6.7,1963,http://ia.media-imdb.com/images/M/MV5BNjM4MzQzOTY4OV5BMl5BanBnXkFtZTcwNzQ3NTYyMQ@@._V1._SX100_SY121_.jpg,Jerry Lewis,Jerry Lewis|Stella Stevens|Del Moore|Kathleen Freeman|Med Flory
2137,6.9,1973,http://ia.media-imdb.com/images/M/MV5BMTY3NjExNDExNF5BMl5BanBnXkFtZTYwOTI0NjU5._V1._SX84_SY140_.jpg,Charles A. Nichols|Iwao Takamoto,Debbie Reynolds|Paul Lynde|Henry Gibson|Rex Allen|Martha Scott
2138,7.7,1978,http://ia.media-imdb.com/images/M/MV5BMTQwNTAyMTQ3Ml5BMl5BanBnXkFtZTYwODI0MzI5._V1._SX85_SY140_.jpg,Martin Rosen,John Hurt|Richard Briers|Michael Graham Cox|Manu Bennett|Ralph Richardson
2139,7.6,1982,http://ia.media-imdb.com/images/M/MV5BNTEwMDEyNzI2OV5BMl5BanBnXkFtZTcwNTAxMDc2NA@@._V1._SX93_SY140_.jpg,Don Bluth,Derek Jacobi|Elizabeth Hartman|Arthur Malet|Dom DeLuise|Hermione Baddeley
2140,7.2,1982,http://ia.media-imdb.com/images/M/MV5BNDM4ODg4NTU3N15BMl5BanBnXkFtZTcwOTk1ODg3OA@@._V1._SX100_SY134_.jpg,Jim Henson|Frank Oz,Jim Henson|Kathryn Mullen|Frank Oz|Dave Goelz|Steve Whitmire
2141,6.9,1986,http://ia.media-imdb.com/images/M/MV5BMTgwNDQ3NzA4MV5BMl5BanBnXkFtZTcwNDI3MjMyMQ@@._V1._SX88_SY140_.jpg,Don Bluth,Erica Yohn|Nehemiah Persoff|Amy Green|Phillip Glasser|Christopher Plummer
2142,6.4,1991,http://ia.media-imdb.com/images/M/MV5BMTYzODMxNTUyNF5BMl5BanBnXkFtZTcwMTAwMzQyMQ@@._V1._SX77_SY140_.jpg,Phil Nibbelink|Simon Wells,Phillip Glasser|James Stewart|Erica Yohn|Cathy Cavadini|Nehemiah Persoff
2143,6.5,1985,http://ia.media-imdb.com/images/M/MV5BMjI3OTg2NTQ5Nl5BMl5BanBnXkFtZTgwMzY3MjQxMDE@._V1._SX98_SY140_.jpg,Ridley Scott,Tom Cruise|Mia Sara|Tim Curry|David Bennent|Alice Playten
2144,7.2,1984,http://ia.media-imdb.com/images/M/MV5BMTgzNTkxMTkxMl5BMl5BanBnXkFtZTgwMjE3NjkzMTE@._V1._SX94_SY140_.jpg,John Hughes,Molly Ringwald|Justin Henry|Michael Schoeffling|Haviland Morris|Gedde Watanabe
2145,6.7,1986,http://ia.media-imdb.com/images/M/MV5BMTI2OTk5NTE5NV5BMl5BanBnXkFtZTcwODA0NTQzMQ@@._V1._SX99_SY140_.jpg,Howard Deutch,Molly Ringwald|Harry Dean Stanton|Jon Cryer|Annie Potts|James Spader
